frame,timestamp,ID_0_x,ID_0_y,ID_0_dim1,ID_4_x,ID_4_y,ID_4_dim1,ID_2_x,ID_2_y,ID_2_dim1,ID_1_x,ID_1_y,ID_1_dim1
1,2026-02-11 10:01:16,287.0199722331146,156.64198850161645,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,128.82099837520838,529.9781148401756,0.0
2,2026-02-11 10:01:16,287.0199722331146,156.64198850161645,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,128.82099837520838,529.9781148401756,0.0
3,2026-02-11 10:01:17,287.0199722331146,156.64198850161645,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,127.87294461328077,531.0793545634291,0.0
4,2026-02-11 10:01:17,287.00028362236804,156.9748244692525,0.0,132.03018011602515,339.45382395982284,0.0,316.89055295278445,335.9700154612368,0.0,127.95082397554079,530.526673246565,0.0
5,2026-02-11 10:01:17,287.0199722331146,156.64198850161645,0.0,132.03018011602515,339.45382395982284,0.0,316.5556916776487,335.5372171968378,0.0,127.87294461328077,531.0793545634291,0.0
6,2026-02-11 10:01:17,287.0199722331146,156.64198850161645,0.0,132.03018011602515,339.45382395982284,0.0,316.89055295278445,335.9700154612368,0.0,127.95082397554079,530.526673246565,0.0
7,2026-02-11 10:01:17,287.0199722331146,156.64198850161645,0.0,132.03018011602515,339.45382395982284,0.0,317.25279596350254,335.5420392283949,0.0,127.87294461328077,531.0793545634291,0.0
8,2026-02-11 10:01:17,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,317.2392051481263,335.9724254988005,0.0,,,
9,2026-02-11 10:01:17,287.05931926101596,155.97682698901372,0.0,132.03018011602515,339.45382395982284,0.0,317.60134405040355,335.54445021611696,0.0,127.47650407029715,531.0774789394073,0.0
10,2026-02-11 10:01:17,287.05931926101596,155.97682698901372,0.0,132.3813911112632,339.4562331120347,0.0,316.89055295278445,335.9700154612368,0.0,127.55451453418327,530.5247958087326,0.0
11,2026-02-11 10:01:17,287.05931926101596,155.97682698901372,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,127.87294461328077,531.0793545634291,0.0
12,2026-02-11 10:01:17,287.34629257940003,156.3120545545843,0.0,132.3813911112632,339.4562331120347,0.0,317.26637887962096,335.11190310723214,0.0,127.55451453418327,530.5247958087326,0.0
13,2026-02-11 10:01:17,287.05931926101596,155.97682698901372,0.0,132.3813911112632,339.4562331120347,0.0,316.9042451725948,335.5396282219686,0.0,127.87294461328077,531.0793545634291,0.0
14,2026-02-11 10:01:17,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,,,
15,2026-02-11 10:01:17,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,127.95082397554079,530.526673246565,0.0
16,2026-02-11 10:01:17,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,127.55451453418327,530.5247958087326,0.0
17,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,,,,127.95082397554079,530.526673246565,0.0
18,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.3813911112632,339.4562331120347,0.0,316.9042451725948,335.5396282219686,0.0,127.87294461328077,531.0793545634291,0.0
19,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,317.26637887962096,335.11190310723214,0.0,127.47650407029715,531.0774789394073,0.0
20,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,317.26637887962096,335.11190310723214,0.0,127.47650407029715,531.0774789394073,0.0
21,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,127.87294461328077,531.0793545634291,0.0
22,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,127.87294461328077,531.0793545634291,0.0
23,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,316.91792943417806,335.10949113347635,0.0,127.95082397554079,530.526673246565,0.0
24,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.03018011602515,339.45382395982284,0.0,316.9042451725948,335.5396282219686,0.0,127.47650407029715,531.0774789394073,0.0
25,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.3813911112632,339.4562331120347,0.0,316.91792943417806,335.10949113347635,0.0,127.87294461328077,531.0793545634291,0.0
26,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.3813911112632,339.4562331120347,0.0,316.91792943417806,335.10949113347635,0.0,127.87294461328077,531.0793545634291,0.0
27,2026-02-11 10:01:18,287.0396507767574,156.3093227183681,0.0,132.3813911112632,339.4562331120347,0.0,317.25279596350254,335.5420392283949,0.0,127.87294461328077,531.0793545634291,0.0
28,2026-02-11 10:01:18,287.05931926101596,155.97682698901372,0.0,132.3813911112632,339.4562331120347,0.0,317.2392051481263,335.9724254988005,0.0,,,
29,2026-02-11 10:01:18,287.05931926101596,155.97682698901372,0.0,132.3813911112632,339.4562331120347,0.0,317.25279596350254,335.5420392283949,0.0,128.7434323930111,530.5304280726527,0.0
30,2026-02-11 10:01:19,287.05931926101596,155.97682698901372,0.0,132.3813911112632,339.4562331120347,0.0,317.26637887962096,335.11190310723214,0.0,128.7434323930111,530.5304280726527,0.0
31,2026-02-11 10:01:19,287.05931926101596,155.97682698901372,0.0,132.3813911112632,339.4562331120347,0.0,317.25279596350254,335.5420392283949,0.0,127.87294461328077,531.0793545634291,0.0
32,2026-02-11 10:01:19,287.05931926101596,155.97682698901372,0.0,132.3813911112632,339.4562331120347,0.0,316.9042451725948,335.5396282219686,0.0,127.87294461328077,531.0793545634291,0.0
33,2026-02-11 10:01:19,287.05931926101596,155.97682698901372,0.0,132.3813911112632,339.4562331120347,0.0,316.9042451725948,335.5396282219686,0.0,128.26938166552878,531.0812301709358,0.0
34,2026-02-11 10:01:19,287.0396507767574,156.3093227183681,0.0,132.3813911112632,339.4562331120347,0.0,316.9042451725948,335.5396282219686,0.0,127.87294461328077,531.0793545634291,0.0
35,2026-02-11 10:01:19,287.0396507767574,156.3093227183681,0.0,132.3813911112632,339.4562331120347,0.0,316.9042451725948,335.5396282219686,0.0,127.79501384308904,531.632400703561,0.0
36,2026-02-11 10:01:19,287.0396507767574,156.3093227183681,0.0,132.3813911112632,339.4562331120347,0.0,317.26637887962096,335.11190310723214,0.0,127.87294461328077,531.0793545634291,0.0
37,2026-02-11 10:01:19,287.05931926101596,155.97682698901372,0.0,132.3813911112632,339.4562331120347,0.0,317.26637887962096,335.11190310723214,0.0,127.87294461328077,531.0793545634291,0.0
