frame,timestamp,ID_2_x,ID_2_y,ID_2_dim1,ID_1_x,ID_1_y,ID_1_dim1,ID_4_x,ID_4_y,ID_4_dim1,ID_0_x,ID_0_y,ID_0_dim1
1,2026-02-11 14:45:35,483.4298267677842,375.63980886215944,0.0,385.7841374547996,100.44246513799096,0.0,,,,,,
2,2026-02-11 14:45:35,484.04967952300854,376.4782506781643,0.0,386.1939100181887,100.44047263793902,0.0,537.6533561984639,564.3178657746322,0.0,104.11252971606564,394.48117514262333,0.0
3,2026-02-11 14:45:35,484.0839345731682,376.05649928347884,0.0,386.1939100181887,100.44047263793902,0.0,537.9527695279268,564.3149750023941,0.0,104.53001219791497,394.89215768840603,0.0
4,2026-02-11 14:45:35,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.30720017298836,395.7296212740306,0.0
5,2026-02-11 14:45:35,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,104.11252971606564,394.48117514262333,0.0
6,2026-02-11 14:45:35,484.04967952300854,376.4782506781643,0.0,386.1939100181887,100.44047263793902,0.0,537.6533561984639,564.3178657746322,0.0,104.45566524571939,394.4784754220299,0.0
7,2026-02-11 14:45:35,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.69480579318929,394.06995491489687,0.0
8,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.50089301352853,394.90025896684057,0.0
9,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,104.03804201691946,394.0672558630287,0.0
10,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,386.1939100181887,100.44047263793902,0.0,537.6533561984639,564.3178657746322,0.0,103.42625140230894,394.48657464088706,0.0
11,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,385.77699395846815,101.03841787336881,0.0,537.909465453419,564.6350763218067,0.0,104.18697488655346,394.89485809552593,0.0
12,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.9527695279268,564.3149750023941,0.0,103.42625140230894,394.48657464088706,0.0
13,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,104.18697488655346,394.89485809552593,0.0
14,2026-02-11 14:45:36,484.0839345731682,376.05649928347884,0.0,386.1939100181887,100.44047263793902,0.0,537.6533561984639,564.3178657746322,0.0,103.76939176827068,394.4838748822424,0.0
15,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,386.1939100181887,100.44047263793902,0.0,537.6533561984639,564.3178657746322,0.0,103.76939176827068,394.4838748822424,0.0
16,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,386.1939100181887,100.44047263793902,0.0,537.9527695279268,564.3149750023941,0.0,103.3515671499091,394.07265398579113,0.0
17,2026-02-11 14:45:36,484.0839345731682,376.05649928347884,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.69480579318929,394.06995491489687,0.0
18,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.42625140230894,394.48657464088706,0.0
19,2026-02-11 14:45:36,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.84393515843328,394.8975585216707,0.0
20,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.3515671499091,394.07265398579113,0.0
21,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.3515671499091,394.07265398579113,0.0
22,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.76939176827068,394.4838748822424,0.0
23,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.3515671499091,394.07265398579113,0.0
24,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.3515671499091,394.07265398579113,0.0
25,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,386.1939100181887,100.44047263793902,0.0,537.6533561984639,564.3178657746322,0.0,103.69480579318929,394.06995491489687,0.0
26,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.9527695279268,564.3149750023941,0.0,103.3515671499091,394.07265398579113,0.0
27,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,386.1866264581229,101.03642354042358,0.0,537.9527695279268,564.3149750023941,0.0,103.76939176827068,394.4838748822424,0.0
28,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.76939176827068,394.4838748822424,0.0
29,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.69480579318929,394.06995491489687,0.0
30,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.77699395846815,101.03841787336881,0.0,537.6533561984639,564.3178657746322,0.0,103.69480579318929,394.06995491489687,0.0
31,2026-02-11 14:45:37,484.04967952300854,376.4782506781643,0.0,385.7841374547996,100.44246513799096,0.0,537.6533561984639,564.3178657746322,0.0,103.84393515843328,394.8975585216707,0.0
32,2026-02-11 14:45:38,484.04967952300854,376.4782506781643,0.0,386.1866264581229,101.03642354042358,0.0,537.6533561984639,564.3178657746322,0.0,104.11252971606564,394.48117514262333,0.0
