frame,timestamp,ID_1_x,ID_1_y,ID_1_dim1,ID_4_x,ID_4_y,ID_4_dim1,ID_0_x,ID_0_y,ID_0_dim1,ID_2_x,ID_2_y,ID_2_dim1
1,2026-02-10 16:08:37,570.4275275194427,121.03404528388228,0.0,425.84690005837655,421.4079834152432,0.0,571.6502892503563,594.2559387117013,0.0,426.6859239325376,569.0793206575848,0.0
2,2026-02-10 16:08:37,570.1863773734326,121.35299475694973,0.0,425.8746757530396,421.8900483188023,0.0,572.2230707561773,595.4453036721519,0.0,427.08944709489015,569.0775509314395,0.0
3,2026-02-10 16:08:37,570.4275275194427,121.03404528388228,0.0,426.24362725285835,421.8877965746394,0.0,571.8118279370076,595.4469779016421,0.0,427.1202533017732,569.6546146067535,0.0
4,2026-02-10 16:08:38,570.909472497755,120.39661628197838,0.0,426.27153357368144,422.37015926790707,0.0,572.6343175151588,595.4436294266221,0.0,427.08944709489015,569.0775509314395,0.0
5,2026-02-10 16:08:38,571.0268058560653,121.0282938875777,0.0,425.8746757530396,421.8900483188023,0.0,573.0455682140089,595.4419551650526,0.0,,,
6,2026-02-10 16:08:38,571.3264481618039,121.02541815931487,0.0,426.24362725285835,421.8877965746394,0.0,571.8118279370076,595.4469779016421,0.0,426.7165943112558,569.6563822101612,0.0
7,2026-02-10 16:08:38,570.968124561907,120.71237640323027,0.0,425.8746757530396,421.8900483188023,0.0,572.1421328223311,594.8495782081695,0.0,427.08944709489015,569.0775509314395,0.0
8,2026-02-10 16:08:38,570.6685591984584,120.71525249736916,0.0,426.24362725285835,421.8877965746394,0.0,572.1421328223311,594.8495782081695,0.0,427.52391609455793,569.652846986696,0.0
9,2026-02-10 16:08:38,570.6685591984584,120.71525249736916,0.0,425.8746757530396,421.8900483188023,0.0,571.8118279370076,595.4469779016421,0.0,427.08944709489015,569.0775509314395,0.0
10,2026-02-10 16:08:38,570.3689959255701,120.71812857143685,0.0,426.24362725285835,421.8877965746394,0.0,572.2230707561773,595.4453036721519,0.0,427.1202533017732,569.6546146067535,0.0
11,2026-02-10 16:08:38,570.4275275194427,121.03404528388228,0.0,425.902468526006,422.37240962721586,0.0,571.7310309812708,594.8512547178938,0.0,427.08944709489015,569.0775509314395,0.0
12,2026-02-10 16:08:38,570.3689959255701,120.71812857143685,0.0,426.24362725285835,421.8877965746394,0.0,572.1421328223311,594.8495782081695,0.0,427.08944709489015,569.0775509314395,0.0
13,2026-02-10 16:08:39,570.6685591984584,120.71525249736916,0.0,425.8746757530396,421.8900483188023,0.0,571.8118279370076,595.4469779016421,0.0,427.05866159111395,568.5008750679348,0.0
14,2026-02-10 16:08:39,570.7271656419521,121.03116959576676,0.0,425.902468526006,422.37240962721586,0.0,571.7310309812708,594.8512547178938,0.0,427.08944709489015,569.0775509314395,0.0
15,2026-02-10 16:08:39,570.6685591984584,120.71525249736916,0.0,426.27153357368144,422.37015926790707,0.0,571.7310309812708,594.8512547178938,0.0,427.49297405695313,569.0757811886299,0.0
16,2026-02-10 16:08:39,570.6685591984584,120.71525249736916,0.0,425.8746757530396,421.8900483188023,0.0,572.1421328223311,594.8495782081695,0.0,427.5548789476348,570.2303009911624,0.0
17,2026-02-10 16:08:39,570.4275275194427,121.03404528388228,0.0,426.24362725285835,421.8877965746394,0.0,571.7310309812708,594.8512547178938,0.0,427.08944709489015,569.0775509314395,0.0
18,2026-02-10 16:08:39,570.3689959255701,120.71812857143685,0.0,425.902468526006,422.37240962721586,0.0,572.2230707561773,595.4453036721519,0.0,427.1202533017732,569.6546146067535,0.0
19,2026-02-10 16:08:39,570.0694347432202,120.7210046254335,0.0,426.27153357368144,422.37015926790707,0.0,572.1421328223311,594.8495782081695,0.0,427.49297405695313,569.0757811886299,0.0
20,2026-02-10 16:08:39,570.3689959255701,120.71812857143685,0.0,425.902468526006,422.37240962721586,0.0,571.8118279370076,595.4469779016421,0.0,427.52391609455793,569.652846986696,0.0
21,2026-02-10 16:08:39,570.7271656419521,121.03116959576676,0.0,425.8746757530396,421.8900483188023,0.0,571.7310309812708,594.8512547178938,0.0,427.1202533017732,569.6546146067535,0.0
22,2026-02-10 16:08:40,570.3689959255701,120.71812857143685,0.0,425.902468526006,422.37240962721586,0.0,571.8118279370076,595.4469779016421,0.0,427.08944709489015,569.0775509314395,0.0
23,2026-02-10 16:08:40,570.7858012998944,121.34724417418295,0.0,425.902468526006,422.37240962721586,0.0,571.7310309812708,594.8512547178938,0.0,427.08944709489015,569.0775509314395,0.0
24,2026-02-10 16:08:40,570.3689959255701,120.71812857143685,0.0,425.8746757530396,421.8900483188023,0.0,571.7310309812708,594.8512547178938,0.0,427.1202533017732,569.6546146067535,0.0
25,2026-02-10 16:08:40,570.3689959255701,120.71812857143685,0.0,425.8746757530396,421.8900483188023,0.0,571.7310309812708,594.8512547178938,0.0,427.08944709489015,569.0775509314395,0.0
26,2026-02-10 16:08:40,570.3689959255701,120.71812857143685,0.0,425.8746757530396,421.8900483188023,0.0,571.8118279370076,595.4469779016421,0.0,427.1202533017732,569.6546146067535,0.0
27,2026-02-10 16:08:40,570.6685591984584,120.71525249736916,0.0,425.902468526006,422.37240962721586,0.0,571.7310309812708,594.8512547178938,0.0,427.1202533017732,569.6546146067535,0.0
28,2026-02-10 16:08:40,570.7271656419521,121.03116959576676,0.0,425.902468526006,422.37240962721586,0.0,571.7310309812708,594.8512547178938,0.0,426.7472853225,570.2338319626239,0.0
29,2026-02-10 16:08:40,571.0268058560653,121.0282938875777,0.0,425.8746757530396,421.8900483188023,0.0,572.1421328223311,594.8495782081695,0.0,427.08944709489015,569.0775509314395,0.0
30,2026-02-10 16:08:40,570.968124561907,120.71237640323027,0.0,425.8746757530396,421.8900483188023,0.0,571.8118279370076,595.4469779016421,0.0,427.1202533017732,569.6546146067535,0.0
31,2026-02-10 16:08:41,570.4275275194427,121.03404528388228,0.0,425.8746757530396,421.8900483188023,0.0,572.1421328223311,594.8495782081695,0.0,427.08944709489015,569.0775509314395,0.0
32,2026-02-10 16:08:41,570.0694347432202,120.7210046254335,0.0,425.8746757530396,421.8900483188023,0.0,572.1421328223311,594.8495782081695,0.0,427.08944709489015,569.0775509314395,0.0
33,2026-02-10 16:08:41,570.968124561907,120.71237640323027,0.0,425.902468526006,422.37240962721586,0.0,572.2230707561773,595.4453036721519,0.0,427.1202533017732,569.6546146067535,0.0
34,2026-02-10 16:08:41,570.609981947585,120.39949276132594,0.0,425.902468526006,422.37240962721586,0.0,572.2230707561773,595.4453036721519,0.0,427.1202533017732,569.6546146067535,0.0
35,2026-02-10 16:08:41,570.7271656419521,121.03116959576676,0.0,426.27153357368144,422.37015926790707,0.0,571.8118279370076,595.4469779016421,0.0,426.7165943112558,569.6563822101612,0.0
36,2026-02-10 16:08:41,570.3689959255701,120.71812857143685,0.0,425.8746757530396,421.8900483188023,0.0,571.319933077269,594.8529312115623,0.0,427.1202533017732,569.6546146067535,0.0
37,2026-02-10 16:08:41,570.968124561907,120.71237640323027,0.0,425.8746757530396,421.8900483188023,0.0,572.1421328223311,594.8495782081695,0.0,427.1202533017732,569.6546146067535,0.0
38,2026-02-10 16:08:41,570.6685591984584,120.71525249736916,0.0,425.8746757530396,421.8900483188023,0.0,572.1421328223311,594.8495782081695,0.0,427.08944709489015,569.0775509314395,0.0
39,2026-02-10 16:08:41,570.7858012998944,121.34724417418295,0.0,425.8746757530396,421.8900483188023,0.0,572.1421328223311,594.8495782081695,0.0,427.08944709489015,569.0775509314395,0.0
40,2026-02-10 16:08:42,570.6685591984584,120.71525249736916,0.0,426.27153357368144,422.37015926790707,0.0,571.8118279370076,595.4469779016421,0.0,427.08944709489015,569.0775509314395,0.0
41,2026-02-10 16:08:42,570.3689959255701,120.71812857143685,0.0,425.902468526006,422.37240962721586,0.0,571.7310309812708,594.8512547178938,0.0,427.08944709489015,569.0775509314395,0.0
42,2026-02-10 16:08:42,570.6685591984584,120.71525249736916,0.0,425.902468526006,422.37240962721586,0.0,572.2230707561773,595.4453036721519,0.0,427.08944709489015,569.0775509314395,0.0
43,2026-02-10 16:08:42,570.3689959255701,120.71812857143685,0.0,425.8746757530396,421.8900483188023,0.0,571.8118279370076,595.4469779016421,0.0,427.1202533017732,569.6546146067535,0.0
44,2026-02-10 16:08:42,570.6685591984584,120.71525249736916,0.0,425.8746757530396,421.8900483188023,0.0,572.2230707561773,595.4453036721519,0.0,427.08944709489015,569.0775509314395,0.0
45,2026-02-10 16:08:42,570.4860882903504,121.35011947560416,0.0,425.8746757530396,421.8900483188023,0.0,571.7310309812708,594.8512547178938,0.0,427.1202533017732,569.6546146067535,0.0
46,2026-02-10 16:08:42,570.6685591984584,120.71525249736916,0.0,425.8746757530396,421.8900483188023,0.0,571.8118279370076,595.4469779016421,0.0,427.08944709489015,569.0775509314395,0.0
47,2026-02-10 16:08:42,570.6685591984584,120.71525249736916,0.0,425.8746757530396,421.8900483188023,0.0,571.7310309812708,594.8512547178938,0.0,427.1202533017732,569.6546146067535,0.0
48,2026-02-10 16:08:42,570.6685591984584,120.71525249736916,0.0,425.8746757530396,421.8900483188023,0.0,571.7310309812708,594.8512547178938,0.0,427.08944709489015,569.0775509314395,0.0
49,2026-02-10 16:08:43,570.7858012998944,121.34724417418295,0.0,425.8746757530396,421.8900483188023,0.0,571.8118279370076,595.4469779016421,0.0,427.08944709489015,569.0775509314395,0.0
