frame,timestamp,ID_4_x,ID_4_y,ID_4_dim1,ID_2_x,ID_2_y,ID_2_dim1,ID_0_x,ID_0_y,ID_0_dim1,ID_1_x,ID_1_y,ID_1_dim1
1,2026-02-11 15:34:15,537.0979598441381,563.0926976244469,0.0,483.5405087337796,376.1587646832918,0.0,103.91472295074107,394.91011084439367,0.0,385.93841090892516,101.28842681659627,0.0
2,2026-02-11 15:34:15,537.3972619809849,563.0897752673413,0.0,483.5405087337796,376.1587646832918,0.0,104.18322398331645,394.4936607860144,0.0,386.34042249030006,101.88168966117263,0.0
3,2026-02-11 15:34:16,,,,483.88411136742343,376.15619685386145,0.0,103.84007288878229,394.49628993469764,0.0,386.34042249030006,101.88168966117263,0.0
4,2026-02-11 15:34:16,,,,483.5405087337796,376.1587646832918,0.0,104.18322398331645,394.4936607860144,0.0,385.93841090892516,101.28842681659627,0.0
5,2026-02-11 15:34:16,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,104.5263722133692,394.49103165927824,0.0,386.34042249030006,101.88168966117263,0.0
6,2026-02-11 15:34:16,537.3972619809849,563.0897752673413,0.0,483.5405087337796,376.1587646832918,0.0,104.25777590792688,394.9074807185143,0.0,386.3474647559215,101.2867457923089,0.0
7,2026-02-11 15:34:16,537.0979598441381,563.0926976244469,0.0,483.5405087337796,376.1587646832918,0.0,104.6008260022669,394.9048506145839,0.0,,,
8,2026-02-11 15:34:16,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,,,
9,2026-02-11 15:34:16,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,,,
10,2026-02-11 15:34:16,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.22860844768843,394.91537116200016,0.0,,,
11,2026-02-11 15:34:16,,,,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,,,
12,2026-02-11 15:34:16,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,,,
13,2026-02-11 15:34:16,,,,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,,,
14,2026-02-11 15:34:16,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,,,
15,2026-02-11 15:34:17,537.3972619809849,563.0897752673413,0.0,484.22771111571706,376.153629045994,0.0,103.3034121263371,395.328958144303,0.0,,,
16,2026-02-11 15:34:17,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.93841090892516,101.28842681659627,0.0
17,2026-02-11 15:34:17,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.93841090892516,101.28842681659627,0.0
18,2026-02-11 15:34:17,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
19,2026-02-11 15:34:17,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.93841090892516,101.28842681659627,0.0
20,2026-02-11 15:34:17,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,,,
21,2026-02-11 15:34:17,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,,,
22,2026-02-11 15:34:17,537.0551125283495,563.4134182445351,0.0,483.5405087337796,376.1587646832918,0.0,103.3034121263371,395.328958144303,0.0,,,
23,2026-02-11 15:34:17,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
24,2026-02-11 15:34:17,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.93841090892516,101.28842681659627,0.0
25,2026-02-11 15:34:17,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,386.3474647559215,101.2867457923089,0.0
26,2026-02-11 15:34:18,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,,,
27,2026-02-11 15:34:18,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.93841090892516,101.28842681659627,0.0
28,2026-02-11 15:34:18,537.3543400028668,563.4104954444917,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,386.3474647559215,101.2867457923089,0.0
29,2026-02-11 15:34:18,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,386.3474647559215,101.2867457923089,0.0
30,2026-02-11 15:34:18,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
31,2026-02-11 15:34:18,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.93841090892516,101.28842681659627,0.0
32,2026-02-11 15:34:18,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
33,2026-02-11 15:34:18,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,386.3474647559215,101.2867457923089,0.0
34,2026-02-11 15:34:18,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
35,2026-02-11 15:34:18,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
36,2026-02-11 15:34:18,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
37,2026-02-11 15:34:19,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
38,2026-02-11 15:34:19,,,,483.5405087337796,376.1587646832918,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
39,2026-02-11 15:34:19,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.93841090892516,101.28842681659627,0.0
40,2026-02-11 15:34:19,537.0979598441381,563.0926976244469,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,385.93841090892516,101.28842681659627,0.0
41,2026-02-11 15:34:19,537.3972619809849,563.0897752673413,0.0,483.5405087337796,376.1587646832918,0.0,103.3034121263371,395.328958144303,0.0,385.9315080889702,101.8833730815318,0.0
42,2026-02-11 15:34:19,537.3972619809849,563.0897752673413,0.0,483.88411136742343,376.15619685386145,0.0,103.3034121263371,395.328958144303,0.0,386.3474647559215,101.2867457923089,0.0
