frame,timestamp,ID_1_x,ID_1_y,ID_1_dim1
1,2026-02-11 11:27:07,535.2177831538818,598.2178927825594,0.0
2,2026-02-11 11:27:07,535.5557100794565,598.1498410661719,0.0
3,2026-02-11 11:27:07,535.2149701293434,597.9078596505998,0.0
4,2026-02-11 11:27:07,535.2177831538818,598.2178927825594,0.0
5,2026-02-11 11:27:07,535.2149701293434,597.9078596505998,0.0
6,2026-02-11 11:27:07,535.2149701293434,597.9078596505998,0.0
7,2026-02-11 11:27:07,535.552896563482,597.8398881814198,0.0
8,2026-02-11 11:27:08,535.552896563482,597.8398881814198,0.0
9,2026-02-11 11:27:08,535.552896563482,597.8398881814198,0.0
10,2026-02-11 11:27:08,535.5557100794565,598.1498410661719,0.0
11,2026-02-11 11:27:08,535.2177831538818,598.2178927825594,0.0
12,2026-02-11 11:27:08,535.2149701293434,597.9078596505998,0.0
13,2026-02-11 11:27:08,535.552896563482,597.8398881814198,0.0
14,2026-02-11 11:27:08,535.552896563482,597.8398881814198,0.0
15,2026-02-11 11:27:08,535.552896563482,597.8398881814198,0.0
16,2026-02-11 11:27:08,535.2177831538818,598.2178927825594,0.0
17,2026-02-11 11:27:08,535.2177831538818,598.2178927825594,0.0
18,2026-02-11 11:27:08,535.2177831538818,598.2178927825594,0.0
19,2026-02-11 11:27:08,535.2177831538818,598.2178927825594,0.0
20,2026-02-11 11:27:08,535.2205961986924,598.5279281487851,0.0
21,2026-02-11 11:27:08,535.552896563482,597.8398881814198,0.0
22,2026-02-11 11:27:09,535.552896563482,597.8398881814198,0.0
23,2026-02-11 11:27:09,535.2177831538818,598.2178927825594,0.0
24,2026-02-11 11:27:09,535.5500830677779,597.5299375297551,0.0
25,2026-02-11 11:27:09,535.552896563482,597.8398881814198,0.0
26,2026-02-11 11:27:09,535.552896563482,597.8398881814198,0.0
27,2026-02-11 11:27:09,535.552896563482,597.8398881814198,0.0
28,2026-02-11 11:27:09,535.552896563482,597.8398881814198,0.0
29,2026-02-11 11:27:09,535.2177831538818,598.2178927825594,0.0
30,2026-02-11 11:27:09,535.2149701293434,597.9078596505998,0.0
31,2026-02-11 11:27:09,535.8906486431082,597.7719517823947,0.0
32,2026-02-11 11:27:09,535.552896563482,597.8398881814198,0.0
33,2026-02-11 11:27:09,535.2149701293434,597.9078596505998,0.0
34,2026-02-11 11:27:09,535.2177831538818,598.2178927825594,0.0
35,2026-02-11 11:27:09,535.5500830677779,597.5299375297551,0.0
36,2026-02-11 11:27:10,535.5557100794565,598.1498410661719,0.0
