frame,timestamp,ID_1_x,ID_1_y,ID_1_dim1,ID_4_x,ID_4_y,ID_4_dim1,ID_0_x,ID_0_y,ID_0_dim1,ID_2_x,ID_2_y,ID_2_dim1
1,2026-02-11 12:07:28,,,,,,,,,,,,
2,2026-02-11 12:07:29,,,,,,,,,,,,
3,2026-02-11 12:07:29,,,,,,,,,,,,
4,2026-02-11 12:07:29,,,,,,,,,,,,
5,2026-02-11 12:07:29,,,,,,,,,,,,
6,2026-02-11 12:07:29,,,,,,,,,,,,
7,2026-02-11 12:07:29,,,,,,,,,,,,
8,2026-02-11 12:07:29,,,,,,,,,,,,
9,2026-02-11 12:07:29,,,,,,,,,,,,
10,2026-02-11 12:07:29,,,,,,,,,,,,
11,2026-02-11 12:07:29,,,,,,,,,,,,
12,2026-02-11 12:07:29,,,,,,,,,,,,
13,2026-02-11 12:07:29,,,,,,,,,,,,
14,2026-02-11 12:07:29,,,,,,,,,,,,
15,2026-02-11 12:07:29,,,,,,,,,,,,
16,2026-02-11 12:07:30,,,,,,,,,,,,
17,2026-02-11 12:07:30,,,,,,,,,,,,
18,2026-02-11 12:07:30,,,,,,,,,,,,
19,2026-02-11 12:07:30,,,,,,,,,,,,
20,2026-02-11 12:07:30,,,,,,,,,,,,
21,2026-02-11 12:07:30,,,,,,,,,,,,
22,2026-02-11 12:07:30,,,,,,,,,,,,
23,2026-02-11 12:07:30,,,,,,,,,,,,
24,2026-02-11 12:07:30,,,,,,,,,,,,
25,2026-02-11 12:07:30,,,,,,,,,,,,
26,2026-02-11 12:07:30,,,,,,,,,,,,
27,2026-02-11 12:07:30,,,,,,,,,,,,
28,2026-02-11 12:07:30,,,,,,,,,,,,
29,2026-02-11 12:07:30,,,,,,,,,,,,
30,2026-02-11 12:07:31,,,,,,,,,,,,
31,2026-02-11 12:07:31,,,,,,,,,,,,
32,2026-02-11 12:07:31,,,,,,,,,,,,
33,2026-02-11 12:07:31,,,,,,,,,,,,
34,2026-02-11 12:07:31,,,,,,,,,,,,
35,2026-02-11 12:07:31,,,,,,,,,,,,
36,2026-02-11 12:07:31,,,,,,,,,,,,
37,2026-02-11 12:07:31,,,,,,,,,,,,
38,2026-02-11 12:07:31,,,,,,,,,,,,
39,2026-02-11 12:07:31,,,,,,,,,,,,
40,2026-02-11 12:07:31,,,,,,,,,,,,
41,2026-02-11 12:07:31,,,,,,,,,,,,
42,2026-02-11 12:07:31,,,,,,,,,,,,
43,2026-02-11 12:07:31,,,,,,,,,,,,
44,2026-02-11 12:07:32,,,,,,,,,,,,
45,2026-02-11 12:07:32,,,,,,,,,,,,
46,2026-02-11 12:07:32,,,,,,,,,,,,
47,2026-02-11 12:07:32,,,,,,,,,,,,
48,2026-02-11 12:07:32,,,,,,,,,,,,
49,2026-02-11 12:07:32,,,,,,,,,,,,
50,2026-02-11 12:07:32,,,,,,,,,,,,
51,2026-02-11 12:07:32,,,,,,,,,,,,
52,2026-02-11 12:07:32,,,,,,,,,,,,
53,2026-02-11 12:07:32,,,,,,,,,,,,
54,2026-02-11 12:07:32,,,,,,,,,,,,
55,2026-02-11 12:07:32,,,,,,,,,,,,
56,2026-02-11 12:07:32,,,,,,,,,,,,
57,2026-02-11 12:07:32,,,,,,,,,,,,
58,2026-02-11 12:07:33,,,,,,,,,,,,
59,2026-02-11 12:07:33,,,,,,,,,,,,
60,2026-02-11 12:07:33,,,,,,,,,,,,
61,2026-02-11 12:07:33,,,,,,,,,,,,
62,2026-02-11 12:07:33,,,,,,,,,,,,
63,2026-02-11 12:07:33,,,,,,,,,,,,
64,2026-02-11 12:07:33,,,,,,,,,,,,
65,2026-02-11 12:07:33,,,,,,,,,,,,
66,2026-02-11 12:07:33,,,,,,,,,,,,
67,2026-02-11 12:07:33,,,,,,,,,,,,
68,2026-02-11 12:07:33,,,,,,,,,,,,
69,2026-02-11 12:07:33,,,,,,,,,,,,
70,2026-02-11 12:07:33,,,,,,,,,,,,
71,2026-02-11 12:07:33,,,,,,,,,,,,
72,2026-02-11 12:07:33,,,,,,,,,,,,
73,2026-02-11 12:07:34,,,,,,,,,,,,
74,2026-02-11 12:07:34,,,,,,,,,,,,
75,2026-02-11 12:07:34,,,,,,,,,,,,
76,2026-02-11 12:07:34,,,,,,,,,,,,
77,2026-02-11 12:07:34,,,,,,,,,,,,
78,2026-02-11 12:07:34,,,,,,,,,,,,
79,2026-02-11 12:07:34,,,,,,,,,,,,
80,2026-02-11 12:07:34,,,,,,,,,,,,
81,2026-02-11 12:07:34,,,,,,,,,,,,
82,2026-02-11 12:07:34,,,,,,,,,,,,
83,2026-02-11 12:07:34,,,,,,,,,,,,
84,2026-02-11 12:07:34,,,,,,,,,,,,
85,2026-02-11 12:07:34,,,,,,,,,,,,
86,2026-02-11 12:07:35,,,,,,,,,,,,
87,2026-02-11 12:07:35,,,,,,,,,,,,
88,2026-02-11 12:07:35,,,,,,,,,,,,
89,2026-02-11 12:07:35,,,,,,,,,,,,
90,2026-02-11 12:07:35,,,,,,,,,,,,
91,2026-02-11 12:07:35,,,,,,,,,,,,
92,2026-02-11 12:07:35,,,,,,,,,,,,
93,2026-02-11 12:07:35,,,,,,,,,,,,
94,2026-02-11 12:07:35,,,,,,,,,,,,
95,2026-02-11 12:07:35,,,,,,,,,,,,
96,2026-02-11 12:07:35,,,,,,,,,,,,
97,2026-02-11 12:07:35,,,,,,,,,,,,
98,2026-02-11 12:07:35,,,,,,,,,,,,
99,2026-02-11 12:07:35,,,,,,,,,,,,
100,2026-02-11 12:07:36,,,,,,,,,,,,
101,2026-02-11 12:07:36,,,,,,,,,,,,
102,2026-02-11 12:07:36,,,,,,,,,,,,
103,2026-02-11 12:07:36,,,,,,,,,,,,
104,2026-02-11 12:07:36,,,,,,,,,,,,
105,2026-02-11 12:07:36,,,,,,,,,,,,
106,2026-02-11 12:07:36,,,,,,,,,,,,
107,2026-02-11 12:07:36,,,,,,,,,,,,
108,2026-02-11 12:07:36,,,,,,,,,,,,
109,2026-02-11 12:07:36,,,,,,,,,,,,
110,2026-02-11 12:07:36,,,,,,,,,,,,
111,2026-02-11 12:07:36,,,,,,,,,,,,
112,2026-02-11 12:07:36,,,,,,,,,,,,
113,2026-02-11 12:07:36,,,,,,,,,,,,
114,2026-02-11 12:07:37,,,,,,,,,,,,
115,2026-02-11 12:07:37,,,,,,,,,,,,
116,2026-02-11 12:07:37,,,,,,,,,,,,
117,2026-02-11 12:07:37,,,,,,,,,,,,
118,2026-02-11 12:07:37,,,,,,,,,,,,
119,2026-02-11 12:07:37,,,,,,,,,,,,
120,2026-02-11 12:07:37,,,,,,,,,,,,
121,2026-02-11 12:07:37,,,,,,,,,,,,
122,2026-02-11 12:07:37,,,,,,,,,,,,
123,2026-02-11 12:07:37,,,,,,,,,,,,
124,2026-02-11 12:07:37,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
125,2026-02-11 12:07:37,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
126,2026-02-11 12:07:37,,,,,,,,,,,,
127,2026-02-11 12:07:38,582.1611093077245,133.15130580795588,0.0,,,,,,,,,
128,2026-02-11 12:07:38,,,,,,,,,,,,
129,2026-02-11 12:07:38,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
130,2026-02-11 12:07:38,,,,,,,,,,,,
131,2026-02-11 12:07:38,,,,,,,,,,,,
132,2026-02-11 12:07:38,,,,,,,,,,,,
133,2026-02-11 12:07:38,,,,,,,,,,,,
134,2026-02-11 12:07:38,,,,,,,,,,,,
135,2026-02-11 12:07:38,,,,,,,,,,,,
136,2026-02-11 12:07:38,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
137,2026-02-11 12:07:38,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
138,2026-02-11 12:07:38,,,,,,,,,,,,
139,2026-02-11 12:07:38,,,,,,,,,,,,
140,2026-02-11 12:07:38,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
141,2026-02-11 12:07:39,,,,,,,,,,,,
142,2026-02-11 12:07:39,,,,,,,,,,,,
143,2026-02-11 12:07:39,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
144,2026-02-11 12:07:39,,,,,,,,,,,,
145,2026-02-11 12:07:39,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
146,2026-02-11 12:07:39,,,,,,,,,,,,
147,2026-02-11 12:07:39,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
148,2026-02-11 12:07:39,,,,,,,,,,,,
149,2026-02-11 12:07:39,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
150,2026-02-11 12:07:39,,,,,,,,,,,,
151,2026-02-11 12:07:39,,,,,,,,,,,,
152,2026-02-11 12:07:39,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
153,2026-02-11 12:07:39,582.0888177753643,133.72289672344672,0.0,,,,,,,,,
154,2026-02-11 12:07:40,,,,,,,,,,,,
155,2026-02-11 12:07:40,,,,,,,,,,,,
156,2026-02-11 12:07:40,,,,,,,,,,,,
157,2026-02-11 12:07:40,,,,,,,,,,,,
158,2026-02-11 12:07:40,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
159,2026-02-11 12:07:40,582.0888177753643,133.72289672344672,0.0,,,,,,,,,
160,2026-02-11 12:07:40,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
161,2026-02-11 12:07:40,,,,,,,,,,,,
162,2026-02-11 12:07:40,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
163,2026-02-11 12:07:40,582.0888177753643,133.72289672344672,0.0,,,,,,,,,
164,2026-02-11 12:07:40,582.4881106046519,133.72078655219468,0.0,,,,,,,,,
165,2026-02-11 12:07:40,,,,,,,,,,,,
166,2026-02-11 12:07:40,,,,,,,,,,,,
167,2026-02-11 12:07:40,,,,,,,,,,,,
168,2026-02-11 12:07:41,,,,,,,,,,,,
169,2026-02-11 12:07:41,,,,,,,,,,,,
170,2026-02-11 12:07:41,,,,,,,,,,,,
171,2026-02-11 12:07:41,,,,,,,,,,,,
172,2026-02-11 12:07:41,,,,,,,,,,,,
173,2026-02-11 12:07:41,,,,,,,,,,,,
174,2026-02-11 12:07:41,,,,,,,,,,,,
175,2026-02-11 12:07:41,,,,,,,,,,,,
176,2026-02-11 12:07:41,,,,,,,,,,,,
177,2026-02-11 12:07:41,,,,,,,,,,,,
178,2026-02-11 12:07:41,,,,,,,,,,,,
