frame,timestamp,ID_0_x,ID_0_y,ID_0_dim1,ID_2_x,ID_2_y,ID_2_dim1,ID_1_x,ID_1_y,ID_1_dim1,ID_4_x,ID_4_y,ID_4_dim1
1,2026-02-12 09:28:18,,,,,,,,,,,,
2,2026-02-12 09:28:18,104.21583789665385,394.44093693539804,0.0,,,,,,,,,
3,2026-02-12 09:28:18,,,,,,,,,,,,
4,2026-02-12 09:28:18,,,,,,,,,,,,
5,2026-02-12 09:28:18,,,,,,,,,,,,
6,2026-02-12 09:28:18,,,,,,,,,,,,
7,2026-02-12 09:28:18,,,,,,,,,,,,
8,2026-02-12 09:28:18,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
9,2026-02-12 09:28:19,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
10,2026-02-12 09:28:19,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
11,2026-02-12 09:28:19,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
12,2026-02-12 09:28:19,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
13,2026-02-12 09:28:19,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
14,2026-02-12 09:28:19,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
15,2026-02-12 09:28:19,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
16,2026-02-12 09:28:19,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
17,2026-02-12 09:28:19,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
18,2026-02-12 09:28:19,103.33663573850743,395.2761885098122,0.0,483.99204709294423,376.0171894541923,0.0,,,,,,
19,2026-02-12 09:28:19,103.33663573850743,395.2761885098122,0.0,483.99204709294423,376.0171894541923,0.0,,,,,,
20,2026-02-12 09:28:19,,,,483.99204709294423,376.0171894541923,0.0,,,,,,
21,2026-02-12 09:28:19,103.33663573850743,395.2761885098122,0.0,483.99204709294423,376.0171894541923,0.0,,,,,,
22,2026-02-12 09:28:20,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
23,2026-02-12 09:28:20,103.33663573850743,395.2761885098122,0.0,483.99204709294423,376.0171894541923,0.0,,,,,,
24,2026-02-12 09:28:20,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
25,2026-02-12 09:28:20,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
26,2026-02-12 09:28:20,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
27,2026-02-12 09:28:20,102.84394643381722,394.45173156604875,0.0,,,,,,,,,
28,2026-02-12 09:28:20,102.9189223306264,394.8654280800144,0.0,,,,,,,,,
29,2026-02-12 09:28:20,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
30,2026-02-12 09:28:20,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
31,2026-02-12 09:28:20,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
32,2026-02-12 09:28:20,102.99385545170833,395.27888856920384,0.0,,,,,,,,,
33,2026-02-12 09:28:20,102.99385545170833,395.27888856920384,0.0,483.99204709294423,376.0171894541923,0.0,,,,,,
34,2026-02-12 09:28:21,103.33663573850743,395.2761885098122,0.0,483.99204709294423,376.0171894541923,0.0,,,,,,
35,2026-02-12 09:28:21,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
36,2026-02-12 09:28:21,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
37,2026-02-12 09:28:21,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
38,2026-02-12 09:28:21,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
39,2026-02-12 09:28:21,103.33663573850743,395.2761885098122,0.0,,,,,,,,,
