frame,timestamp,ID_44_x,ID_44_y,ID_44_dim1,ID_47_x,ID_47_y,ID_47_dim1,ID_49_x,ID_49_y,ID_49_dim1
1,2025-07-22 15:20:05,595.4759535267491,468.155142079947,0.0,,,,,,
2,2025-07-22 15:20:05,595.4759535267491,468.155142079947,0.0,,,,,,
3,2025-07-22 15:20:05,595.4759535267491,468.155142079947,0.0,,,,,,
4,2025-07-22 15:20:05,595.4759535267491,468.155142079947,0.0,,,,,,
5,2025-07-22 15:20:05,595.4759535267491,468.155142079947,0.0,,,,,,
6,2025-07-22 15:20:06,595.4759535267491,468.155142079947,0.0,,,,,,
7,2025-07-22 15:20:06,595.4759535267491,468.155142079947,0.0,,,,,,
8,2025-07-22 15:20:06,595.4759535267491,468.155142079947,0.0,,,,,,
9,2025-07-22 15:20:06,595.4759535267491,468.155142079947,0.0,,,,,,
10,2025-07-22 15:20:06,595.4759535267491,468.155142079947,0.0,,,,,,
11,2025-07-22 15:20:06,595.4759535267491,468.155142079947,0.0,,,,,,
12,2025-07-22 15:20:06,595.5588813747679,468.6683150716001,0.0,,,,,,
13,2025-07-22 15:20:06,595.5588813747679,468.6683150716001,0.0,,,,,,
14,2025-07-22 15:20:06,595.4759535267491,468.155142079947,0.0,,,,,,
15,2025-07-22 15:20:06,595.4759535267491,468.155142079947,0.0,,,,,,
16,2025-07-22 15:20:06,595.4759535267491,468.155142079947,0.0,,,,,,
17,2025-07-22 15:20:07,595.4759535267491,468.155142079947,0.0,,,,,,
18,2025-07-22 15:20:07,595.4759535267491,468.155142079947,0.0,,,,,,
19,2025-07-22 15:20:07,595.4759535267491,468.155142079947,0.0,,,,,,
20,2025-07-22 15:20:07,595.4759535267491,468.155142079947,0.0,,,,,,
21,2025-07-22 15:20:07,595.4759535267491,468.155142079947,0.0,,,,,,
22,2025-07-22 15:20:07,595.0940232071678,468.1598349640305,0.0,,,,,,
23,2025-07-22 15:20:07,595.0940232071678,468.1598349640305,0.0,,,,,,
24,2025-07-22 15:20:07,595.8578848623082,468.15044918338,0.0,,,,,,
25,2025-07-22 15:20:07,595.4759535267491,468.155142079947,0.0,,,,,,
26,2025-07-22 15:20:07,595.4759535267491,468.155142079947,0.0,,,,,,
27,2025-07-22 15:20:08,595.4759535267491,468.155142079947,0.0,,,,,,
28,2025-07-22 15:20:08,595.4759535267491,468.155142079947,0.0,,,,,,
