frame,timestamp,ID_47_x,ID_47_y,ID_47_dim1,ID_44_x,ID_44_y,ID_44_dim1,ID_49_x,ID_49_y,ID_49_dim1
24,2025-07-22 15:47:26,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9119980197321,160.78320091011622,0.0
25,2025-07-22 15:47:26,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9119980197321,160.78320091011622,0.0
26,2025-07-22 15:47:26,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9119980197321,160.78320091011622,0.0
27,2025-07-22 15:47:26,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,601.2895494955893,161.11464539884264,0.0
28,2025-07-22 15:47:26,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,601.2895494955893,161.11464539884264,0.0
29,2025-07-22 15:47:26,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9119980197321,160.78320091011622,0.0
30,2025-07-22 15:47:26,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9119980197321,160.78320091011622,0.0
31,2025-07-22 15:47:26,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9119980197321,160.78320091011622,0.0
32,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9119980197321,160.78320091011622,0.0
33,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9119980197321,160.78320091011622,0.0
34,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9119980197321,160.78320091011622,0.0
35,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9804879741077,161.1187733051226,0.0
36,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,0.0,600.9804879741077,161.1187733051226,0.0
37,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-0.5,600.9119980197321,160.78320091011622,0.0
38,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-0.5,600.9119980197321,160.78320091011622,0.0
39,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-1.0,600.9804879741077,161.1187733051226,0.0
40,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-1.0,600.9119980197321,160.78320091011622,0.0
41,2025-07-22 15:47:27,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-1.5,601.2209795007238,160.77907371082037,0.0
42,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-1.5,600.9119980197321,160.78320091011622,0.0
43,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.62293938044894,557.9573367396578,-2.0,600.9804879741077,161.1187733051226,0.0
44,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.62293938044894,557.9573367396578,-2.5,600.9804879741077,161.1187733051226,0.0
45,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-2.5,600.9119980197321,160.78320091011622,0.0
46,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.62293938044894,557.9573367396578,-3.0,600.9119980197321,160.78320091011622,0.0
47,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.62293938044894,557.9573367396578,-3.5,601.2895494955893,161.11464539884264,0.0
48,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-3.5,600.9119980197321,160.78320091011622,0.0
49,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-3.5,600.9119980197321,160.78320091011622,0.0
50,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-3.5,600.9119980197321,160.78320091011622,0.0
51,2025-07-22 15:47:28,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-4.0,600.9804879741077,161.1187733051226,0.0
52,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-4.5,600.9119980197321,160.78320091011622,0.0
53,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-4.5,600.9119980197321,160.78320091011622,0.0
54,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.0,600.9119980197321,160.78320091011622,0.0
55,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.0,600.9119980197321,160.78320091011622,0.0
56,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
57,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
58,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
59,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
60,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
61,2025-07-22 15:47:29,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,601.2209795007238,160.77907371082037,0.0
62,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
63,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9804879741077,161.1187733051226,0.0
64,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
65,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9804879741077,161.1187733051226,0.0
66,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
67,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
68,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
69,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
70,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
71,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
72,2025-07-22 15:47:30,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
73,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
74,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9804879741077,161.1187733051226,0.0
75,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
76,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
77,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
78,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
79,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9804879741077,161.1187733051226,0.0
80,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
81,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9804879741077,161.1187733051226,0.0
82,2025-07-22 15:47:31,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9804879741077,161.1187733051226,0.0
83,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
84,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
85,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
86,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
87,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
88,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,601.2895494955893,161.11464539884264,0.0
89,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,601.2895494955893,161.11464539884264,0.0
90,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
91,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
92,2025-07-22 15:47:32,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9119980197321,160.78320091011622,0.0
93,2025-07-22 15:47:33,537.8133966392099,355.6384180018357,0.0,477.22035345235065,557.962159502951,-5.5,600.9804879741077,161.1187733051226,0.0
