frame,timestamp,ID_44_x,ID_44_y,ID_44_dim1
1,2025-07-22 15:00:00,595.5588813747679,468.6683150716001,0.0
2,2025-07-22 15:00:00,595.5588813747679,468.6683150716001,0.0
3,2025-07-22 15:00:00,595.4759535267491,468.155142079947,0.0
4,2025-07-22 15:00:00,595.4759535267491,468.155142079947,0.0
5,2025-07-22 15:00:00,595.4759535267491,468.155142079947,0.0
6,2025-07-22 15:00:00,595.4759535267491,468.155142079947,0.0
7,2025-07-22 15:00:00,595.4759535267491,468.155142079947,0.0
8,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
9,2025-07-22 15:00:01,595.4759535267491,468.155142079947,0.0
10,2025-07-22 15:00:01,595.4759535267491,468.155142079947,0.0
11,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
12,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
13,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
14,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
15,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
16,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
17,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
18,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
19,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
20,2025-07-22 15:00:01,595.5588813747679,468.6683150716001,0.0
21,2025-07-22 15:00:02,595.5588813747679,468.6683150716001,0.0
22,2025-07-22 15:00:02,595.5588813747679,468.6683150716001,0.0
23,2025-07-22 15:00:02,595.4759535267491,468.155142079947,0.0
24,2025-07-22 15:00:02,595.0940232071678,468.1598349640305,0.0
25,2025-07-22 15:00:02,595.9409350147035,468.66362135636825,0.0
26,2025-07-22 15:00:02,595.5588813747679,468.6683150716001,0.0
27,2025-07-22 15:00:02,595.4759535267491,468.155142079947,0.0
28,2025-07-22 15:00:02,595.5588813747679,468.6683150716001,0.0
29,2025-07-22 15:00:02,595.5588813747679,468.6683150716001,0.0
30,2025-07-22 15:00:02,595.4759535267491,468.155142079947,0.0
31,2025-07-22 15:00:03,595.5588813747679,468.6683150716001,0.0
32,2025-07-22 15:00:03,595.5588813747679,468.6683150716001,0.0
33,2025-07-22 15:00:03,595.5588813747679,468.6683150716001,0.0
34,2025-07-22 15:00:03,595.5588813747679,468.6683150716001,0.0
35,2025-07-22 15:00:03,595.5588813747679,468.6683150716001,0.0
36,2025-07-22 15:00:03,595.5588813747679,468.6683150716001,0.0
37,2025-07-22 15:00:03,595.4759535267491,468.155142079947,0.0
38,2025-07-22 15:00:03,595.8578848623082,468.15044918338,0.0
39,2025-07-22 15:00:03,595.4759535267491,468.155142079947,0.0
40,2025-07-22 15:00:03,595.4759535267491,468.155142079947,0.0
41,2025-07-22 15:00:04,595.5588813747679,468.6683150716001,0.0
42,2025-07-22 15:00:04,595.5588813747679,468.6683150716001,0.0
43,2025-07-22 15:00:04,595.5588813747679,468.6683150716001,0.0
44,2025-07-22 15:00:04,595.5588813747679,468.6683150716001,0.0
45,2025-07-22 15:00:04,595.4759535267491,468.155142079947,0.0
46,2025-07-22 15:00:04,595.4759535267491,468.155142079947,0.0
47,2025-07-22 15:00:04,595.5588813747679,468.6683150716001,0.0
48,2025-07-22 15:00:04,595.4759535267491,468.155142079947,0.0
49,2025-07-22 15:00:04,595.5588813747679,468.6683150716001,0.0
50,2025-07-22 15:00:04,595.5588813747679,468.6683150716001,0.0
51,2025-07-22 15:00:05,595.5588813747679,468.6683150716001,0.0
52,2025-07-22 15:00:05,595.4759535267491,468.155142079947,0.0
53,2025-07-22 15:00:05,595.4759535267491,468.155142079947,0.0
54,2025-07-22 15:00:05,595.4759535267491,468.155142079947,0.0
55,2025-07-22 15:00:05,595.5588813747679,468.6683150716001,0.0
56,2025-07-22 15:00:05,595.5588813747679,468.6683150716001,0.0
57,2025-07-22 15:00:05,595.5588813747679,468.6683150716001,0.0
58,2025-07-22 15:00:05,595.4759535267491,468.155142079947,0.0
