frame,timestamp,ID_1_x,ID_1_y,ID_1_dim1
1,2026-02-11 12:02:40,,,
2,2026-02-11 12:02:40,,,
3,2026-02-11 12:02:40,,,
4,2026-02-11 12:02:40,,,
5,2026-02-11 12:02:40,,,
6,2026-02-11 12:02:40,,,
7,2026-02-11 12:02:40,,,
8,2026-02-11 12:02:41,,,
9,2026-02-11 12:02:41,,,
10,2026-02-11 12:02:41,,,
11,2026-02-11 12:02:41,,,
12,2026-02-11 12:02:41,,,
13,2026-02-11 12:02:41,,,
14,2026-02-11 12:02:41,,,
15,2026-02-11 12:02:41,,,
16,2026-02-11 12:02:41,,,
17,2026-02-11 12:02:41,,,
18,2026-02-11 12:02:41,,,
19,2026-02-11 12:02:41,,,
20,2026-02-11 12:02:41,,,
21,2026-02-11 12:02:41,,,
22,2026-02-11 12:02:41,,,
23,2026-02-11 12:02:42,,,
24,2026-02-11 12:02:42,,,
25,2026-02-11 12:02:42,,,
26,2026-02-11 12:02:42,,,
27,2026-02-11 12:02:42,,,
28,2026-02-11 12:02:42,,,
29,2026-02-11 12:02:42,,,
30,2026-02-11 12:02:42,,,
31,2026-02-11 12:02:42,,,
32,2026-02-11 12:02:42,,,
33,2026-02-11 12:02:42,,,
34,2026-02-11 12:02:42,,,
35,2026-02-11 12:02:42,,,
36,2026-02-11 12:02:42,,,
37,2026-02-11 12:02:43,,,
38,2026-02-11 12:02:43,,,
39,2026-02-11 12:02:43,,,
40,2026-02-11 12:02:43,,,
41,2026-02-11 12:02:43,,,
42,2026-02-11 12:02:43,,,
43,2026-02-11 12:02:43,,,
44,2026-02-11 12:02:43,,,
45,2026-02-11 12:02:43,,,
46,2026-02-11 12:02:43,,,
47,2026-02-11 12:02:43,,,
48,2026-02-11 12:02:43,,,
49,2026-02-11 12:02:43,,,
50,2026-02-11 12:02:43,,,
51,2026-02-11 12:02:44,,,
52,2026-02-11 12:02:44,,,
53,2026-02-11 12:02:44,,,
54,2026-02-11 12:02:44,,,
55,2026-02-11 12:02:44,,,
56,2026-02-11 12:02:44,,,
57,2026-02-11 12:02:44,,,
58,2026-02-11 12:02:44,,,
59,2026-02-11 12:02:44,,,
60,2026-02-11 12:02:44,,,
61,2026-02-11 12:02:44,,,
62,2026-02-11 12:02:44,,,
63,2026-02-11 12:02:44,,,
64,2026-02-11 12:02:44,,,
65,2026-02-11 12:02:44,,,
66,2026-02-11 12:02:45,,,
67,2026-02-11 12:02:45,,,
68,2026-02-11 12:02:45,,,
